customerID,tenure,MonthlyCharges,TotalCharges,Contract,InternetService,OnlineSecurity,TechSupport,StreamingTV,StreamingMovies,MonthlyServiceCalls,City,PlanType,Churn
CUST_01076,33,54.351830928590225,8301.654528494893,Two year,Fiber optic,Yes,No internet service,No internet service,No,10,Hyderabad,Standard,0
CUST_01077,16,28.296663526876145,1852.9023249503084,Month-to-month,DSL,Yes,No internet service,No internet service,No internet service,9,Mumbai,Standard,0
CUST_01078,36,116.1126003500222,1212.2648553625945,One year,No,No,No,Yes,No internet service,10,Pune,Premium,0
CUST_01079,24,84.56540555197488,4434.609479260002,Two year,DSL,No,No,Yes,Yes,5,Pune,Premium,0
CUST_01080,26,64.52215171958434,7049.897048246886,Two year,DSL,No internet service,Yes,No internet service,No internet service,9,Bangalore,Standard,0
CUST_01081,56,58.57288185616604,355.91516848842235,Two year,DSL,No,No internet service,No,No internet service,7,Mumbai,Standard,0
CUST_01082,30,51.11994409434293,8462.387936600999,Month-to-month,No,No,No,No internet service,Yes,10,Hyderabad,Standard,0
CUST_01083,5,118.10765473377118,5126.249971519548,One year,No,No,No internet service,No internet service,No internet service,19,Chennai,Basic,0
CUST_01084,39,31.744221043352553,8321.384450922444,Two year,No,No internet service,No internet service,Yes,Yes,18,Hyderabad,Basic,0
CUST_01085,11,50.110116009897965,3114.6224130888963,Month-to-month,Fiber optic,Yes,No internet service,No internet service,Yes,6,Pune,Standard,0
CUST_01086,52,67.52075930883169,3902.958045765904,Two year,DSL,No internet service,Yes,Yes,Yes,11,Mumbai,Standard,0
CUST_01087,70,66.75595359553976,6399.52975441468,One year,Fiber optic,Yes,No internet service,No,Yes,5,Bangalore,Basic,0
CUST_01088,9,66.07938140960003,6741.685221661105,Two year,DSL,No,No internet service,No,No,11,Delhi,Standard,0
CUST_01089,44,35.92994921469895,1994.586358516738,One year,No,Yes,Yes,No,No,4,Mumbai,Standard,0
CUST_01090,16,32.78311776516905,7904.572814062104,Month-to-month,DSL,No internet service,Yes,No internet service,Yes,12,Bangalore,Basic,1
CUST_01091,25,43.986293805519246,7375.482919402168,Month-to-month,DSL,Yes,No,Yes,No internet service,16,Mumbai,Basic,1
CUST_01092,61,111.28166768780972,172.41738092133025,One year,DSL,Yes,No internet service,No internet service,Yes,8,Pune,Basic,0
CUST_01093,45,29.53140271912003,1108.514673863663,One year,Fiber optic,No,No internet service,No,Yes,19,Chennai,Standard,0
CUST_01094,63,95.25736054407913,4225.895656544745,Month-to-month,No,Yes,Yes,No internet service,No internet service,16,Pune,Standard,1
CUST_01095,1,95.26993609960387,3927.8246707080157,One year,No,Yes,Yes,Yes,Yes,18,Chennai,Standard,1
CUST_01096,53,100.59658119752075,6026.571232405473,One year,DSL,No,No,Yes,No,18,Delhi,Standard,0
CUST_01097,64,108.43477987691426,778.9318916818346,Two year,No,No internet service,Yes,No,Yes,7,Chennai,Basic,1
CUST_01098,50,44.82969010897089,5487.662711405027,Month-to-month,Fiber optic,No,Yes,No,No,7,Hyderabad,Premium,0
CUST_01099,52,40.90506586542743,5246.049755883528,Month-to-month,Fiber optic,Yes,Yes,No,No internet service,14,Pune,Standard,0
CUST_01100,35,65.48157798580293,1999.5614342907722,One year,No,No,Yes,No internet service,No internet service,6,Pune,Standard,0
CUST_01101,25,45.039095212707686,4618.585604924564,One year,Fiber optic,No,No,Yes,No internet service,5,Pune,Standard,0
CUST_01102,28,92.89961887627696,1902.7615297399188,One year,Fiber optic,Yes,No internet service,No internet service,No,15,Delhi,Basic,0
CUST_01103,20,82.86583682762623,1264.2011158673429,Month-to-month,No,No internet service,No internet service,No,Yes,7,Pune,Premium,0
CUST_01104,10,107.24874418137045,4879.330515735826,Two year,No,No,No internet service,Yes,No internet service,2,Mumbai,Standard,1
CUST_01105,39,26.4393069556813,8308.936828545437,Month-to-month,DSL,No internet service,No internet service,No,No internet service,9,Pune,Basic,1
CUST_01106,10,111.33850000252363,2027.6686676747413,Two year,DSL,No,No internet service,Yes,No internet service,9,Hyderabad,Standard,1
CUST_01107,35,47.92155992034913,3031.9612188303986,One year,Fiber optic,Yes,Yes,Yes,Yes,18,Bangalore,Standard,0
CUST_01108,58,68.05082328455237,2194.254102847576,Month-to-month,No,Yes,No internet service,No,Yes,1,Mumbai,Standard,0
CUST_01109,38,62.738366465843654,2278.112207205568,Two year,Fiber optic,No,Yes,Yes,No,8,Pune,Premium,0
CUST_01110,53,95.55178841265123,3446.3576821714255,Month-to-month,No,No,No internet service,Yes,No,0,Pune,Basic,0
CUST_01111,54,60.87399756204794,5971.13844133856,Two year,Fiber optic,No,No internet service,No,Yes,9,Pune,Premium,0
CUST_01112,23,114.24242085623976,347.1399728304767,Two year,Fiber optic,Yes,Yes,Yes,Yes,17,Chennai,Basic,0
CUST_01113,21,110.0584560291347,8136.327427804921,Month-to-month,Fiber optic,No,No internet service,No,No internet service,0,Mumbai,Basic,0
CUST_01114,68,106.96043750088967,410.5459378277973,One year,DSL,Yes,Yes,No internet service,No internet service,11,Chennai,Standard,0
CUST_01115,55,25.268349930119246,7492.789489253755,Month-to-month,No,No,No,No internet service,No,4,Hyderabad,Standard,0
CUST_01116,32,105.13432227850183,7604.115033699275,One year,Fiber optic,Yes,No,No,No internet service,10,Pune,Premium,0
CUST_01117,35,97.72681543520747,4466.717289151301,Two year,DSL,No,No,Yes,Yes,19,Hyderabad,Basic,0
CUST_01118,19,28.558320594625364,1180.0071003460819,Two year,Fiber optic,No internet service,No internet service,No internet service,Yes,13,Hyderabad,Premium,0
CUST_01119,61,28.95626119449463,4811.568122263998,Month-to-month,Fiber optic,No internet service,No internet service,No,No,14,Pune,Standard,0
CUST_01120,72,28.3187087747892,5350.057980295971,Month-to-month,No,Yes,No internet service,No,Yes,1,Delhi,Premium,1
CUST_01121,25,19.15592450685773,7293.511480119918,One year,Fiber optic,No,No internet service,Yes,No,3,Chennai,Standard,0
CUST_01122,65,73.96069912984753,4690.694577277491,One year,No,No internet service,Yes,Yes,No internet service,18,Mumbai,Premium,0
CUST_01123,72,117.28621772647641,3501.637096052115,Month-to-month,DSL,No,No,Yes,No,12,Pune,Premium,1
CUST_01124,72,62.74583969577894,7128.385906270594,One year,DSL,No,Yes,No,Yes,18,Mumbai,Premium,0
CUST_01125,39,73.15726519251035,8338.433145144914,One year,Fiber optic,No,No,No internet service,No internet service,12,Mumbai,Premium,1
CUST_01126,16,116.73291927053546,5489.76538614959,Month-to-month,DSL,No internet service,No,No,Yes,11,Delhi,Basic,1
CUST_01127,0,44.02858733497153,7434.55085040243,Month-to-month,No,Yes,Yes,Yes,Yes,1,Delhi,Premium,1
CUST_01128,60,105.56396576502281,5096.471227016123,Two year,No,No internet service,Yes,Yes,No internet service,4,Chennai,Standard,0
CUST_01129,42,73.73182765559709,5868.781743142213,Two year,DSL,Yes,Yes,No,Yes,17,Delhi,Basic,0
CUST_01130,41,76.0866044956271,5855.03349104993,Month-to-month,No,No internet service,No,Yes,Yes,18,Pune,Basic,0
CUST_01131,24,53.00373343514292,5996.00322237913,Two year,No,No,Yes,Yes,No internet service,2,Hyderabad,Basic,0
CUST_01132,38,75.28160481862463,2740.8360314026704,One year,Fiber optic,No,No internet service,No,Yes,3,Mumbai,Basic,0
CUST_01133,34,25.46053596678496,4900.759963176663,Month-to-month,Fiber optic,No,Yes,No internet service,No,17,Hyderabad,Basic,0
CUST_01134,2,95.99364440663945,5057.458023265733,Two year,No,No internet service,No,Yes,Yes,11,Delhi,Premium,1
CUST_01135,43,47.038151677515714,2690.4375377816336,Month-to-month,DSL,No internet service,No,No internet service,Yes,2,Mumbai,Premium,0
CUST_01136,50,108.53604960838341,2985.4477828624754,Two year,No,Yes,Yes,No internet service,No internet service,10,Bangalore,Premium,0
CUST_01137,11,55.52077084996076,6483.377060871774,Month-to-month,Fiber optic,No internet service,Yes,No internet service,No,13,Hyderabad,Standard,0
CUST_01138,18,32.56805926966202,4960.6636161155075,One year,DSL,Yes,No,No internet service,Yes,2,Bangalore,Standard,0
CUST_01139,43,88.97992058558546,1283.608957023596,Two year,No,No internet service,No,Yes,No internet service,4,Chennai,Premium,1
CUST_01140,58,34.786970760777294,7122.836938008123,Month-to-month,DSL,No,Yes,Yes,Yes,6,Pune,Premium,0
CUST_01141,48,94.87541258538502,7508.57538296438,One year,DSL,No internet service,No internet service,No,Yes,19,Hyderabad,Basic,0
CUST_01142,60,116.74744811342389,3971.8092169781794,Two year,DSL,No,No internet service,Yes,Yes,16,Mumbai,Premium,0
CUST_01143,16,97.5143926171167,1789.9528384184664,Two year,No,No internet service,No internet service,No,No,18,Mumbai,Standard,0
CUST_01144,56,20.289823339995117,8055.598294024407,Month-to-month,Fiber optic,Yes,No,No internet service,No internet service,2,Pune,Basic,0
CUST_01145,54,79.18835038138302,7501.410446255046,One year,DSL,No internet service,No internet service,No,No,0,Bangalore,Premium,0
CUST_01146,46,88.93188843891188,2090.8459724714744,Month-to-month,DSL,No,No internet service,No,Yes,7,Mumbai,Basic,1
CUST_01147,11,102.19674923122109,828.8260713194794,Two year,No,No internet service,Yes,Yes,No,19,Pune,Premium,1
CUST_01148,61,23.712235511778015,3755.6238992315234,Month-to-month,Fiber optic,Yes,Yes,No,Yes,4,Hyderabad,Premium,0
CUST_01149,7,66.9709984511332,5755.199239439899,Month-to-month,Fiber optic,Yes,No internet service,No internet service,No,2,Delhi,Basic,1
CUST_01150,20,72.60782900911622,1505.6459798355654,One year,No,Yes,No,Yes,No internet service,19,Delhi,Basic,0
CUST_01151,69,35.25073598970616,4371.069768818086,One year,DSL,Yes,No internet service,Yes,No,16,Pune,Standard,0
CUST_01152,71,50.889880590486264,3626.3742224194866,Two year,No,No internet service,Yes,Yes,No internet service,12,Mumbai,Premium,0
CUST_01153,24,62.90261607812885,7571.654843862608,One year,Fiber optic,Yes,Yes,No internet service,Yes,12,Chennai,Standard,0
CUST_01154,11,102.98738817169576,3661.5841794700646,Month-to-month,DSL,No internet service,Yes,No,No internet service,3,Hyderabad,Standard,1
CUST_01155,14,112.79957173916111,4545.491371660589,Two year,DSL,No internet service,No internet service,Yes,Yes,17,Chennai,Premium,1
CUST_01156,58,82.09912854960264,8120.737514487457,One year,Fiber optic,No internet service,No,No,No,5,Bangalore,Premium,1
CUST_01157,25,58.284408974189134,2559.985558148057,Month-to-month,DSL,Yes,No internet service,No internet service,No,1,Pune,Standard,0
CUST_01158,25,43.911163815496565,2469.221084731547,Month-to-month,No,Yes,Yes,No internet service,No internet service,14,Mumbai,Standard,0
CUST_01159,46,118.17778881248735,6800.165468068406,Two year,Fiber optic,No internet service,Yes,No internet service,No,1,Pune,Standard,0
CUST_01160,31,118.26803980378855,2372.085680473142,Two year,Fiber optic,No internet service,Yes,Yes,No,19,Bangalore,Premium,1
CUST_01161,9,112.34764871997355,7073.886309960925,One year,DSL,No internet service,Yes,Yes,Yes,19,Chennai,Basic,1
CUST_01162,15,98.13825328753757,828.3330386054726,One year,Fiber optic,No,No internet service,No,No,15,Hyderabad,Premium,0
CUST_01163,70,51.22951346205306,961.717899678911,One year,No,No,No internet service,No,Yes,10,Chennai,Standard,0
CUST_01164,16,101.33404931675832,7663.02485964863,One year,Fiber optic,Yes,No,Yes,No internet service,16,Delhi,Basic,1
CUST_01165,22,59.6968877616596,4605.169780016016,Two year,DSL,No,Yes,No internet service,No,0,Chennai,Premium,0
CUST_01166,25,51.33085601181461,6114.982610100533,Month-to-month,Fiber optic,No internet service,No internet service,No internet service,No internet service,12,Chennai,Basic,1
CUST_01167,6,93.97626656356051,1928.9003807781007,Month-to-month,DSL,No internet service,No internet service,Yes,No,7,Chennai,Basic,1
CUST_01168,13,26.124700617283136,1428.3391926170425,One year,DSL,Yes,Yes,No,No internet service,2,Chennai,Standard,0
CUST_01169,6,22.953397776157495,7100.082052257254,Two year,No,Yes,No internet service,No internet service,No internet service,13,Hyderabad,Premium,0
CUST_01170,8,63.69127711248093,3059.843738371196,One year,Fiber optic,No,Yes,Yes,Yes,13,Mumbai,Premium,0
CUST_01171,47,63.45515768386051,3877.5866753927567,One year,No,No internet service,No,No,No,13,Hyderabad,Basic,0
CUST_01172,71,109.35570361251116,255.25763268959489,Two year,No,Yes,Yes,No,No internet service,18,Pune,Premium,0
CUST_01173,58,30.86761582135731,3291.0403874247413,Month-to-month,Fiber optic,Yes,Yes,No internet service,Yes,10,Bangalore,Premium,1
CUST_01174,38,30.574960600146106,6552.853488516067,Month-to-month,No,No,No internet service,No internet service,No internet service,11,Delhi,Premium,0
CUST_01175,17,33.04016524843992,6984.056053741288,One year,No,Yes,No,No internet service,No internet service,0,Mumbai,Premium,1
CUST_01176,58,21.033098652049468,5944.838119301719,Two year,DSL,No,No,No internet service,No internet service,0,Pune,Standard,0
CUST_01177,16,25.316637257120654,5889.068499918021,Month-to-month,No,No internet service,No internet service,No,No,13,Pune,Standard,0
CUST_01178,13,85.30672641656199,4311.921459277093,Month-to-month,Fiber optic,No,No,Yes,No,17,Delhi,Premium,1
CUST_01179,30,62.02160156998594,4584.109370781819,Two year,DSL,Yes,No,No,No internet service,1,Delhi,Premium,0
CUST_01180,23,95.88751284297739,6317.002476469083,Two year,No,No,Yes,No internet service,No internet service,3,Mumbai,Premium,0
CUST_01181,59,119.24496729532935,2115.613857656745,Month-to-month,No,No,No internet service,Yes,No internet service,17,Pune,Premium,1
CUST_01182,44,85.22153747209813,1981.727772863047,One year,Fiber optic,No internet service,No,No,No,3,Pune,Premium,1
CUST_01183,2,23.14646820325262,8075.2623564390115,One year,No,No,No,Yes,No internet service,16,Mumbai,Standard,0
CUST_01184,36,28.665412204942832,252.86561948793272,Month-to-month,Fiber optic,Yes,No,No,No internet service,15,Pune,Basic,0
CUST_01185,42,107.8624166511002,1200.9460628080697,One year,No,Yes,Yes,Yes,No internet service,15,Bangalore,Basic,1
CUST_01186,39,71.80458634494268,4855.559639038986,One year,No,No internet service,Yes,No,No internet service,8,Hyderabad,Basic,0
CUST_01187,54,102.13339025836548,6276.315101839392,Two year,Fiber optic,No internet service,No internet service,No,No,9,Mumbai,Standard,0
CUST_01188,38,105.37445829494246,4580.3921658788695,Two year,DSL,No internet service,No internet service,No internet service,Yes,6,Pune,Standard,0
CUST_01189,14,112.62280323295096,3029.6528154705475,Two year,Fiber optic,Yes,Yes,No,Yes,8,Bangalore,Premium,0
CUST_01190,3,114.8825789596093,8313.193444351871,One year,DSL,No,No internet service,No internet service,No internet service,15,Chennai,Standard,0
CUST_01191,24,74.59223124333724,5988.078475296798,Two year,DSL,Yes,No internet service,No,Yes,16,Mumbai,Standard,0
CUST_01192,12,52.78405757011546,7069.857113930964,Two year,Fiber optic,Yes,No internet service,Yes,Yes,15,Hyderabad,Premium,0
CUST_01193,32,116.11021718349586,359.37398686434676,Month-to-month,Fiber optic,No internet service,Yes,Yes,No,15,Chennai,Premium,1
CUST_01194,15,73.83545341212498,2019.0743770352403,Two year,No,No internet service,Yes,No internet service,No internet service,19,Chennai,Premium,0
CUST_01195,41,24.553777741370325,3191.719215843782,Month-to-month,No,No,No,No,No,18,Chennai,Basic,0
CUST_01196,65,83.56320810610623,1566.8250585338824,One year,DSL,No,No,No internet service,Yes,9,Chennai,Basic,0
CUST_01197,54,77.94384454029111,636.3316311189866,Two year,No,No,No,Yes,Yes,1,Delhi,Premium,0
CUST_01198,41,109.37087303526002,1927.2274990920776,Month-to-month,Fiber optic,No,No,No,No internet service,2,Hyderabad,Premium,0
CUST_01199,33,84.62509329409687,4544.297424152595,Month-to-month,DSL,Yes,No internet service,No internet service,No internet service,6,Bangalore,Basic,1
CUST_01200,29,53.603347295078244,5919.311196561574,Month-to-month,No,No,No internet service,Yes,No,1,Mumbai,Premium,0
CUST_01201,12,116.55502402199369,6583.2454685898165,One year,No,Yes,Yes,Yes,No internet service,12,Bangalore,Premium,1
CUST_01202,12,99.76518757016743,382.1844655879762,Two year,Fiber optic,Yes,No internet service,No,Yes,3,Delhi,Basic,1
CUST_01203,17,82.30259707489815,3648.1787127071984,One year,Fiber optic,No,No internet service,No,No,14,Chennai,Standard,1
CUST_01204,31,47.87837074711854,1054.5986519710857,Month-to-month,No,No,No internet service,No,No,17,Pune,Premium,0
CUST_01205,38,56.10111022405815,3675.4416778237064,One year,DSL,Yes,No,No internet service,No internet service,6,Mumbai,Basic,0
CUST_01206,45,86.33693225785898,3698.983152238343,One year,DSL,No internet service,Yes,No internet service,No internet service,17,Hyderabad,Basic,0
CUST_01207,28,25.342043483258813,4243.831526693251,Month-to-month,Fiber optic,No,No,No,Yes,6,Mumbai,Basic,0
CUST_01208,61,44.181420348326874,7590.989371964796,Two year,Fiber optic,No internet service,No internet service,No,No,8,Mumbai,Standard,0
CUST_01209,61,90.81789520645299,6846.8200532575265,Two year,Fiber optic,Yes,No internet service,No,No,11,Bangalore,Premium,0
CUST_01210,56,66.96188800415133,5418.666208446875,One year,No,No internet service,Yes,Yes,No,0,Pune,Premium,0
CUST_01211,15,59.044143611071874,7528.024913122208,Two year,No,Yes,No,No,No,1,Chennai,Premium,0
CUST_01212,55,33.44867748484228,5772.7708051922145,Month-to-month,Fiber optic,No internet service,No internet service,No internet service,Yes,17,Hyderabad,Standard,0
CUST_01213,9,63.06860151672873,6963.527777192404,Two year,DSL,No internet service,Yes,Yes,Yes,13,Mumbai,Basic,0
CUST_01214,29,96.61058101754385,4799.967548947362,One year,Fiber optic,No internet service,No internet service,No,Yes,5,Delhi,Basic,0
CUST_01215,24,44.92931029933309,4472.901210333299,Month-to-month,Fiber optic,Yes,No internet service,No internet service,No internet service,10,Delhi,Premium,0
CUST_01216,4,18.550651302735098,6159.792813195368,Month-to-month,DSL,Yes,Yes,Yes,Yes,18,Pune,Standard,1
